"species","gdd","urban","method"
17,227.417385556848,1,1
17,295.827183717833,0,1
17,232.07231682308,0,1
17,232.872884617504,1,1
17,218.788423635151,1,1
17,376.040526901637,0,0
17,283.589734069658,1,0
17,402.375873934468,0,0
17,388.439990450252,0,0
17,225.267320535086,1,1
17,291.993642829867,0,1
17,216.012479883468,1,1
17,268.795540381297,0,1
17,329.294812426911,1,0
17,325.726659571731,1,0
17,285.920275649452,0,1
17,343.44801142904,1,0
17,301.685478353821,1,0
17,321.575401437744,1,0
17,331.74265481263,1,0
17,301.491102435314,1,0
17,302.264829003729,1,0
17,283.129035395644,0,1
17,213.260043687599,1,1
17,259.912854631778,0,1
17,236.548768724833,1,1
17,381.006276523578,0,0
17,308.819871397979,1,0
17,244.596304416501,0,1
17,396.203580173864,0,0
17,228.859968672472,1,1
17,358.929162477407,1,0
17,220.899314095928,1,1
17,338.801933831307,1,0
17,293.463139158187,1,0
17,351.583800414817,0,0
17,213.832758797761,1,1
17,296.323336956135,0,1
17,277.953941774899,0,1
17,290.695592664459,0,1
17,287.027037541173,0,1
17,357.293179857452,1,0
17,238.358682446675,1,1
17,245.599697548201,0,1
17,246.073337743412,1,1
17,392.526782657777,0,0
17,330.448357494471,1,0
17,304.412336471012,0,1
17,249.168169346862,0,1
17,271.314310152114,0,1
17,333.925973412988,1,0
17,338.220888509952,1,0
17,193.877939864818,1,1
17,246.055639945492,0,1
17,367.601087467036,0,0
17,388.342485165139,0,0
17,339.179346143854,1,0
17,419.83067399992,0,0
17,322.035032167096,1,0
17,250.487100508642,1,1
17,215.276717505809,1,1
17,378.328448703257,0,0
17,367.807654265873,0,0
17,385.132665235778,0,0
17,304.315569418424,1,0
17,249.152606172997,1,1
17,262.222073065903,0,1
17,255.074916808885,0,1
17,324.657134158322,1,0
17,300.829988987024,1,0
17,279.583196256947,1,0
17,195.699103811977,1,1
17,258.371625542304,1,1
17,236.806892588257,1,1
17,247.695888788356,1,1
17,360.716003915883,0,0
17,396.164048406933,0,0
17,308.437255596017,1,0
17,364.152510745352,0,0
17,233.392722120227,1,1
17,286.240370057613,0,1
17,351.037003522087,0,0
17,225.637532633578,1,1
17,393.122608960511,0,0
17,375.369148782218,0,0
17,282.900354549335,0,1
17,328.729607885442,1,0
17,222.031560661598,1,1
17,295.896277478877,1,0
17,266.495616152981,0,1
17,212.796120346998,1,1
17,306.735115828141,0,1
17,262.493129913741,1,1
17,259.042761138513,1,1
17,193.131272365186,1,1
17,227.839077337777,1,1
17,366.03376322439,1,0
17,228.467245560376,1,1
17,277.059235276017,0,1
17,235.157285500821,1,1
17,289.509242374421,1,0
17,257.500730018088,0,1
17,300.212783850812,0,1
17,344.269704560503,0,0
17,359.996298575197,0,0
17,339.263147103673,1,0
17,247.196637015312,1,1
17,279.380956256798,0,1
17,388.778199596781,0,0
17,193.565152736721,1,1
17,246.358552896463,1,1
17,300.269125864372,1,0
17,277.003160591934,0,1
17,353.444316329616,0,0
17,287.056501939852,0,1
17,252.095073780638,0,1
17,311.531563817297,1,0
17,373.846058375971,0,0
17,242.460690276216,0,1
17,321.685735432585,1,0
17,224.901749335537,1,1
17,222.014083249594,1,1
17,285.240145520113,0,1
17,291.35476394307,0,1
17,318.268826392881,1,0
17,249.794665163941,1,1
17,312.180367536672,1,0
17,382.886239752174,0,0
17,318.273939384353,1,0
17,218.820118904164,1,1
17,254.183689779188,0,1
17,258.281213030557,0,1
17,256.281043484524,0,1
17,355.688775047481,1,0
17,269.081655148184,0,1
17,239.031864834782,1,1
17,229.089219669194,1,1
17,299.496659916599,0,1
17,343.016770480433,1,0
17,311.033677850994,1,0
17,413.741450642622,0,0
17,286.638927238349,0,1
17,267.410019892137,1,1
17,337.55106355444,1,0
17,297.188176773355,1,0
17,273.975205541791,0,1
17,350.645493406822,0,0
17,336.667229554528,1,0
17,322.722049445148,1,0
17,275.253903964297,0,1
17,287.659558287367,0,1
17,358.009592513289,0,0
17,366.062227214903,0,0
17,294.931707418244,1,0
17,255.465945271159,1,1
17,378.154036297351,0,0
17,367.02504407514,0,0
17,283.423150096174,0,1
17,294.943080373535,0,1
17,275.757962942833,1,1
17,315.468468758477,1,0
17,379.167780787742,0,0
17,377.864467399442,0,0
17,216.631114884881,1,1
17,312.605387419897,1,0
17,364.47815614344,0,0
17,333.222043810487,1,0
17,285.519787909457,0,1
17,438.722024658143,0,0
17,329.183530126858,1,0
17,394.182607189659,0,0
17,268.891902367039,0,1
17,250.372859941662,1,1
17,306.446633000703,1,0
17,222.753765575773,1,1
18,311.251306891646,0,1
18,290.341491046284,1,1
18,462.196949899598,0,0
18,433.335119997783,0,0
18,428.349035197481,1,0
18,294.568919274833,1,1
18,439.81642592299,0,0
18,296.278356985135,1,1
18,447.515861939425,0,0
18,390.964298787609,1,0
18,338.42333329151,0,1
18,435.584180076811,1,0
18,322.466064919749,0,1
18,456.233628194482,1,0
18,331.130802424912,0,1
18,338.646091467814,0,1
18,406.695506369897,1,0
18,307.410984296599,1,1
18,484.90991671598,0,0
18,436.474809920212,1,0
18,453.928848256822,0,0
18,281.67165157986,1,1
18,360.842335855098,0,1
18,273.668504719274,1,1
18,409.878942948596,1,0
18,479.6432805211,0,0
18,305.049075642593,1,1
18,297.534039080146,1,1
18,321.984238570071,0,1
18,399.951226604875,1,0
18,322.084773277944,1,1
18,401.812895444766,1,0
18,299.122011678729,0,1
18,444.369465025831,0,0
18,381.331579821302,1,0
18,291.601857382305,1,1
18,321.956008137634,1,1
18,272.987267122899,1,1
18,349.838231302242,0,1
18,296.534237001051,0,1
18,315.263262802757,1,1
18,417.709603495183,1,0
18,319.25533435681,0,1
18,421.972721153455,1,0
18,345.681578758575,0,1
18,281.240738614134,1,1
18,344.658081850262,0,1
18,289.387039060343,1,1
18,296.12072446997,1,1
18,308.359038528483,0,1
18,273.068203378645,1,1
18,300.160102191946,1,1
18,291.569735571541,1,1
18,457.897721234747,0,0
18,349.801417815026,0,1
18,306.457599286361,1,1
18,317.723664161218,0,1
18,437.490402722483,0,0
18,440.808293428875,0,0
18,305.229679641741,1,1
18,283.77892155309,1,1
18,411.707075301258,1,0
18,475.663550735266,0,0
18,396.592869224265,1,0
18,310.005589697237,1,1
18,427.072758026752,1,0
18,462.613838793217,0,0
18,292.378317187392,1,1
18,466.622050851423,0,0
18,415.930647099351,1,0
18,435.176220340246,1,0
18,265.522686853308,1,1
18,468.251719380648,0,0
18,433.753044726184,1,0
18,306.514780032811,1,1
18,323.821998295331,1,1
18,422.034898074429,0,0
18,462.835519298873,0,0
18,457.370751827497,0,0
18,313.725744564818,0,1
18,312.184627748134,0,1
18,302.767381683862,1,1
18,447.469112923366,0,0
18,343.722783441987,0,1
18,307.942833892938,0,1
18,343.168802568743,0,1
18,351.313510972245,1,1
18,394.057476733368,1,0
18,292.365196276438,1,1
18,449.629375333512,0,0
18,418.369241091717,1,0
18,455.51827964169,0,0
18,309.671220042561,1,1
18,328.580022438192,1,1
18,443.761029712951,0,0
18,306.002937823208,0,1
18,285.956540427682,1,1
18,373.321376706345,1,0
18,334.39378866636,0,1
18,339.046928563403,0,1
18,426.517459305919,1,0
18,271.385220009575,1,1
18,450.124819517071,0,0
18,329.48075615178,0,1
18,328.722064259962,1,1
18,490.620409707455,0,0
18,337.434874040058,1,1
18,342.517338403898,0,1
18,427.098734964229,1,0
18,276.325918333546,1,1
18,297.395553827023,1,1
18,352.429469232057,0,1
18,449.100266985414,0,0
18,408.809611048412,1,0
18,436.982826478385,0,0
18,337.893345056981,0,1
18,405.551058547179,1,0
18,315.754784862022,0,1
18,304.247104465429,1,1
18,329.632937143938,1,1
18,339.311429531518,0,1
18,455.833606397561,0,0
18,300.538082338316,1,1
18,317.068648410461,1,1
18,371.667304444115,0,1
18,457.495168799994,0,0
18,420.35934112455,1,0
18,286.294258314006,1,1
18,357.15220807385,0,1
18,378.332344739383,1,0
18,325.032195566945,1,1
18,324.037889663715,1,1
18,432.66895841195,1,0
18,404.010017364891,1,0
18,291.750521755273,1,1
18,476.587301759348,0,0
18,312.72874069122,1,1
18,485.220604753623,0,0
18,437.747814104065,1,0
18,301.607988121932,1,1
18,455.007955432693,0,0
18,418.959434942264,1,0
18,288.465686740591,0,1
18,337.635140183923,0,1
18,301.007881211699,1,1
18,275.958269301839,1,1
18,389.264441554573,1,0
18,267.391455490332,1,1
18,476.411736007574,0,0
18,319.983517439358,0,1
18,463.467087699514,0,0
18,452.978989433624,1,0
18,388.194172041975,1,0
18,430.54466441467,0,0
18,408.509213841634,1,0
18,319.561167152798,0,1
18,290.753969606229,1,1
18,451.492751093874,0,0
18,469.713748320024,0,0
18,297.788189493285,1,1
18,487.266941977851,0,0
18,336.643591705376,0,1
18,433.032053830189,1,0
18,445.019931584648,0,0
18,285.107306403407,1,1
18,460.285150576576,0,0
18,444.020112664223,0,0
18,322.172238635136,0,1
18,350.192948533448,0,1
18,351.243656459297,0,1
18,286.315590343829,1,1
18,318.109989478428,0,1
18,368.237098701204,0,1
18,452.620701067556,0,0
18,303.318634946436,1,1
18,450.925321076971,0,0
18,330.505256132524,0,1
18,441.026137519819,0,0
18,312.32532425473,0,1
18,355.459673181806,0,1
18,473.42258877187,0,0
18,310.767068865738,1,1
18,436.420536919616,1,0
18,276.188206955489,1,1
18,500.645629952113,0,0
18,365.165337035422,1,0
18,311.110074699736,0,1
18,291.425378577414,1,1
18,301.457869015471,0,1
18,422.982748432669,1,0
18,293.143842428018,1,1
18,291.003290386087,1,1
18,445.679933276028,0,0
18,482.602660084979,0,0
18,360.33154340155,0,1
18,449.753490260033,0,0
18,395.59181066424,1,0
18,453.242947360063,0,0
18,427.073839949232,1,0
18,312.532140005471,0,1
19,366.518343384553,0,0
19,269.150225940291,0,1
19,406.168300878315,0,0
19,368.70845820781,0,0
19,302.901146252258,0,1
19,430.454164671838,0,0
19,276.330314703369,0,1
19,261.731736220729,0,1
19,304.88788649767,0,1
19,341.588590773885,1,0
19,376.092735593322,0,0
19,350.104617149597,1,0
19,308.820568544342,0,1
19,393.285857063803,0,0
19,344.062811352024,1,0
19,408.563078425015,0,0
19,311.48505269891,1,0
19,368.328974050857,0,0
19,344.531225812911,1,0
19,373.509559716337,1,0
19,280.408675493414,0,1
19,403.834848252807,0,0
19,272.337339825312,1,1
19,343.974416210817,1,0
19,386.128824860725,0,0
19,333.226227593787,1,0
19,275.919193694068,1,1
19,257.791485730555,1,1
19,376.541394396943,0,0
19,345.79541308872,0,0
19,282.515994270347,0,1
19,269.448226300724,0,1
19,389.117484124618,0,0
19,337.393911794212,1,0
19,258.63318694916,1,1
19,312.374697631169,0,1
19,353.933276372132,1,0
19,375.207272623512,0,0
19,377.952690140403,0,0
19,403.391039061724,0,0
19,287.344652958265,0,1
19,321.484128890949,1,0
19,377.067317845361,0,0
19,219.900539125546,1,1
19,375.070940157978,0,0
19,380.771918525894,0,0
19,327.848593522216,1,0
19,237.791598444557,1,1
19,348.827098784716,1,0
19,281.69261888768,0,1
19,403.664528191499,0,0
19,303.774471462613,0,1
19,313.289051485043,1,0
19,313.810495835885,0,1
19,294.457550416945,0,1
19,384.097641894377,0,0
19,349.179174288859,1,0
19,302.037841956063,1,0
19,244.928861033459,1,1
19,351.051308235476,1,0
19,336.301393746523,1,0
19,285.230579706735,0,1
19,395.569325091499,0,0
19,359.341886798618,0,0
19,380.147557158368,1,0
19,308.582865588742,0,1
19,286.474055334178,1,1
19,269.574803073637,1,1
19,229.835033924383,1,1
19,388.88470127689,0,0
19,317.16267067543,1,0
19,264.576565307777,1,1
19,291.684038172874,1,0
19,337.679687393129,1,0
19,258.223084845844,1,1
19,361.120862478848,0,0
19,359.233209709411,0,0
19,327.322136317757,1,0
19,336.851818770985,1,0
19,334.423857535828,1,0
19,267.835042424697,0,1
19,320.257713476105,0,1
19,357.000466798122,1,0
19,232.084840585809,1,1
19,275.153275528697,1,1
19,282.707889485168,1,1
19,321.727082321753,1,0
19,242.772582159509,1,1
19,366.141681135771,0,0
19,354.537333119496,1,0
19,398.043293566454,0,0
19,250.632654044251,0,1
19,274.677460293165,0,1
19,339.35580732027,0,1
19,336.52303774428,1,0
19,353.153055254807,0,0
19,353.905427498324,1,0
19,276.753000667968,1,1
19,235.714073021918,1,1
19,305.013747508306,0,1
19,321.374275138846,0,1
19,352.111966420069,1,0
19,355.178454472898,0,0
19,306.84613928964,0,1
19,292.845238950286,1,0
19,361.002262228681,1,0
19,281.196824352698,0,1
19,371.458267000072,0,0
19,391.532891637263,0,0
19,352.860468243491,1,0
19,281.874945647189,0,1
19,346.917797495994,1,0
19,305.717557152871,0,1
19,363.728770141689,0,0
19,322.540430199387,1,0
19,399.718077477929,0,0
19,374.652047543563,0,0
19,349.003189718738,1,0
19,378.728465361004,0,0
19,340.642251567291,1,0
19,401.367169785936,0,0
19,306.752940974844,0,1
19,309.604659837278,0,1
19,254.337289775374,1,1
19,312.285485073037,0,1
19,290.879554194799,1,1
19,322.507600988197,1,0
19,290.052632095983,0,1
19,330.187342391093,1,0
19,354.427362356279,1,0
19,374.978234420216,0,0
19,279.020416962323,0,1
19,341.127488313792,1,0
19,408.988763819896,0,0
19,369.132565043868,0,0
19,323.504514115499,1,0
19,332.166575713191,0,0
19,275.172923591016,1,1
19,345.281830585885,1,0
19,363.514190271759,1,0
19,247.757489837843,1,1
19,325.209488696583,0,1
19,383.260110074879,0,0
19,357.822381426766,0,0
19,279.5171562336,1,1
19,321.234480266026,1,0
19,301.838769375551,0,1
19,318.61834117922,0,1
19,366.691145597406,1,0
19,265.237968863043,0,1
19,339.169000763312,1,0
19,266.078706990908,0,1
19,398.359648142929,0,0
19,247.751769100248,1,1
19,334.728508600821,1,0
19,248.136352644657,1,1
19,319.901305761083,1,0
19,369.307816843883,1,0
19,394.675552644504,0,0
19,365.910146866755,1,0
19,390.571189994272,0,0
19,368.022662750268,0,0
19,259.377249655059,1,1
19,401.411524164905,0,0
19,372.99931027995,0,0
19,237.717945433322,1,1
19,320.478535574747,1,0
19,379.165922085466,0,0
19,311.503344515407,0,1
19,300.580863641499,1,0
19,369.698902340339,0,0
19,271.788228196829,0,1
19,389.879826972154,0,0
19,368.074330867185,0,0
19,374.301213606246,1,0
19,312.067437205228,0,1
19,356.723798315894,0,0
19,384.987389873984,0,0
19,315.389407261354,0,1
19,278.437026355463,1,1
19,392.75180446704,0,0
19,326.744003620163,1,0
19,410.334937760889,0,0
19,304.669366125199,0,1
19,402.919630024219,0,0
19,375.603078164505,0,0
19,273.56845929101,0,1
19,298.356148499673,0,1
19,256.821740322644,1,1
19,350.5384336486,0,0
19,270.041675779726,1,1
19,289.574831959853,1,1
19,390.659156882056,0,0
19,270.312204822619,1,1
19,327.268863564582,1,0
19,364.622131120144,0,0
19,302.980443218737,0,1
19,387.159625142699,0,0
19,295.426541367842,0,1
19,298.010424059987,0,1
20,218.768033213804,1,1
20,301.106911561962,0,1
20,380.74958507693,1,0
20,414.968974711537,0,0
20,293.61631030782,0,1
20,227.874714305968,1,1
20,208.540787252066,1,1
20,289.212066019805,0,1
20,241.786715984451,1,1
20,345.442603032231,1,0
20,426.712786528028,0,0
20,222.208236038577,1,1
20,425.095875768524,0,0
20,242.787151247437,1,1
20,227.24466298964,1,1
20,294.989956844203,0,1
20,294.333906404822,0,1
20,381.045733239604,1,0
20,408.532761551173,0,0
20,347.499149546723,1,0
20,442.886907552649,0,0
20,432.13548633563,0,0
20,414.945141137122,0,0
20,334.100945154169,1,0
20,293.079958914462,0,1
20,404.44320131289,0,0
20,362.219862799213,1,0
20,253.352652917287,1,1
20,395.290878160057,0,0
20,428.997049875984,0,0
20,347.179133909944,1,0
20,343.274892434249,1,0
20,220.572514858362,1,1
20,265.094042245264,1,1
20,406.453344489947,0,0
20,468.539868893478,0,0
20,352.719371196176,1,0
20,320.400431578734,1,0
20,218.498719605165,1,1
20,237.48478366183,1,1
20,417.921824264586,0,0
20,234.69455057681,1,1
20,289.204496495446,0,1
20,325.04395364263,0,1
20,369.550316036363,1,0
20,277.112243899882,0,1
20,314.705339616749,1,0
20,311.157967918243,0,1
20,403.838142486635,0,0
20,357.841083740504,1,0
20,289.250336065914,0,1
20,342.509245213901,1,0
20,376.553650662187,1,0
20,422.98727951741,0,0
20,317.409013306273,1,0
20,417.25150199891,0,0
20,317.316654324225,0,1
20,300.802927291714,0,1
20,287.398041001433,0,1
20,433.894841138051,0,0
20,381.997214595626,1,0
20,262.147906207281,1,1
20,344.781962325647,1,0
20,318.029623956189,0,1
20,428.299010750841,0,0
20,423.569248428908,0,0
20,430.158866218217,0,0
20,240.75727701803,1,1
20,329.512128265063,0,1
20,342.643812209343,1,0
20,423.670422777989,0,0
20,366.271903342395,1,0
20,423.016520025936,0,0
20,329.143115600842,1,0
20,283.876487906949,0,1
20,256.798941495565,1,1
20,428.104696693295,0,0
20,409.494265847077,0,0
20,232.857813155113,1,1
20,447.930239144226,0,0
20,359.683634418109,1,0
20,211.521405334695,1,1
20,345.767364023188,1,0
20,431.194496387995,0,0
20,430.148950826133,0,0
20,361.246760402224,1,0
20,223.232851714691,1,1
20,423.650955790106,0,0
20,235.443142289631,1,1
20,218.862150458875,1,1
20,420.424763889837,0,0
20,203.625528373025,1,1
20,267.748614381364,1,1
20,434.812191223368,0,0
20,245.731025047184,1,1
20,358.569443424117,1,0
20,343.214972724858,1,0
20,307.387740464657,0,1
20,383.944401351043,1,0
20,468.028055047639,0,0
20,264.590596053618,1,1
20,274.974234279767,0,1
20,291.416151323095,0,1
20,356.033816590374,1,0
20,302.479776158197,0,1
20,425.429009543234,0,0
20,282.813926837908,0,1
20,335.466884032859,1,0
20,266.080318754594,1,1
20,319.472173739524,0,1
20,245.202315898182,0,1
20,256.043595680695,1,1
20,375.644976389557,1,0
20,203.752192150412,1,1
20,320.23579727257,1,0
20,281.31829476138,0,1
20,402.052138016981,0,0
20,366.584043709775,1,0
20,292.463751860779,0,1
20,368.650602842372,1,0
20,237.935578622291,1,1
20,400.78112232253,0,0
20,456.336797102929,0,0
20,401.617613820956,0,0
20,358.905224594029,1,0
20,232.555920757635,1,1
20,350.949017748119,1,0
20,305.948168210424,0,1
20,334.558925694788,1,0
20,329.744694809542,0,1
20,288.737819393925,0,1
20,322.567503766022,0,1
20,457.159838199252,0,0
20,414.023679875921,0,0
20,293.813624032666,0,1
20,340.688124286416,1,0
20,404.027117855229,1,0
20,412.891048646117,0,0
20,282.169170915019,0,1
20,441.049104266647,0,0
20,407.824683767016,0,0
20,305.316627565886,1,0
20,225.811567459611,1,1
20,217.421149956718,1,1
20,299.59404948416,0,1
20,340.397745658441,1,0
20,371.707695955475,1,0
20,336.751849248167,1,0
20,374.044140336804,1,0
20,330.553558798959,0,1
20,383.087108389495,1,0
20,407.013828198134,0,0
20,401.087457180201,0,0
20,236.696917384055,1,1
20,275.892212344318,0,1
20,342.08708983671,1,0
20,331.29249663952,1,0
20,247.588298070485,1,1
20,375.164978280212,1,0
20,233.934753475714,1,1
20,360.10715569148,1,0
20,349.574428783184,1,0
20,310.862568259057,0,1
20,226.335892303159,1,1
20,464.527393117946,0,0
20,394.935660043059,1,0
20,347.434087658249,1,0
20,282.123142499937,0,1
20,290.479247962246,0,1
20,355.402880206716,1,0
20,205.002952366507,1,1
20,318.401410781192,1,0
20,369.821531188699,1,0
20,330.731315446324,1,0
20,384.939440069634,1,0
20,332.541169360383,0,1
20,312.94867585461,0,1
20,334.442411582508,1,0
20,257.036334590616,1,1
20,426.368192121526,0,0
20,333.268142368718,1,0
20,307.21042729128,1,0
20,289.205567681314,0,1
20,241.663963431875,1,1
20,339.44495499849,1,0
20,420.03773820406,0,0
20,375.889273376393,1,0
20,265.801081499633,1,1
20,409.889168893883,0,0
20,311.23431349392,0,1
20,399.747736996338,0,0
20,419.873257546216,0,0
20,426.331835661124,0,0
20,450.610159547547,0,0
20,250.413202597258,1,1
20,242.2122171979,1,1
20,310.786376990223,0,1
20,241.833730520778,1,1
20,271.547490453967,1,1
20,445.510707843968,0,0
